scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
base,1000,BE2 0AC,offwind-dc,0.5956078726848766,0.5861294088202345,0.009478463864642128
base,1000,BE2 0AC,offwind-dc,0.5934668554598918,0.5802811003903163,0.013185755069575422
base,1000,DE2 0AC,offwind-dc,0.5722932101354562,0.5708909302800067,0.0014022798554494953
base,1000,DE2 0AC,offwind-dc,0.5811555096541337,0.5794109411359943,0.0017445685181393111
base,1000,DE2 0AC,offwind-dc,0.5734420121863343,0.572235946744459,0.0012060654418752925
base,1000,DE2 0AC,offwind-dc,0.5851237858749495,0.5851237858749484,1.1102230246251565e-15
base,1000,DE2 0AC,offwind-dc,0.5769613945916044,0.5720462736477767,0.004915120943827733
base,1000,DE2 0AC,offwind-dc,0.5786521994095878,0.5760863658067573,0.0025658336028304696
base,1000,DE2 0AC,offwind-dc,0.5820903648807004,0.5820903648806999,5.551115123125783e-16
base,1000,DE2 0AC,offwind-dc,0.5798603407957497,0.577986611825844,0.0018737289699056747
base,1000,DE2 0AC,offwind-dc,0.5815146766613087,0.5801634112628776,0.0013512653984311118
base,1000,DE2 0AC,offwind-dc,0.5821251854931467,0.5801138155120323,0.002011369981114397
base,1000,DE2 0AC,offwind-dc,0.5858944296903277,0.5858944296903272,4.440892098500626e-16
base,1000,DE2 0AC,offwind-dc,0.5845329678098138,0.5836099932386776,0.0009229745711362147
base,1000,DE2 0AC,offwind-dc,0.5875053990665804,0.5875053990665801,3.3306690738754696e-16
base,1000,DE2 0AC,offwind-dc,0.5848476728907113,0.5829541643096934,0.0018935085810178887
base,1000,DE2 0AC,offwind-dc,0.5846039970780571,0.5846039970780567,4.440892098500626e-16
base,1000,DE2 0AC,offwind-dc,0.5874259397460954,0.5874259397460951,2.220446049250313e-16
base,1000,DE2 0AC,offwind-dc,0.5859929225431122,0.5859929225431109,1.3322676295501878e-15
base,1000,DE2 0AC,offwind-dc,0.5880493813042982,0.5880493813042974,7.771561172376096e-16
base,1000,DE2 0AC,offwind-dc,0.587440666921281,0.58744066692128,9.992007221626409e-16
base,1000,DE2 0AC,offwind-dc,0.5729036730642558,0.5579178636311938,0.014985809433062047
base,1000,DE2 0AC,offwind-dc,0.5872218799142366,0.5872218799142347,1.887379141862766e-15
base,1000,DE2 0AC,offwind-dc,0.5855671679929086,0.5855671679929082,4.440892098500626e-16
base,1000,DE2 0AC,offwind-dc,0.5862970375535252,0.5862970375535248,4.440892098500626e-16
base,1000,DE2 0AC,offwind-dc,0.5870351313735892,0.5870351313735866,2.55351295663786e-15
base,1000,DE2 0AC,offwind-dc,0.5823920365332751,0.5823920365332732,1.887379141862766e-15
base,1000,DE2 0AC,offwind-dc,0.5873175544593536,0.5873175544593384,1.5210055437364645e-14
base,1000,DE2 0AC,offwind-dc,0.5753594934306909,0.5678552499171876,0.007504243513503317
base,1000,DE2 0AC,offwind-dc,0.5827235568853298,0.5797077602529515,0.003015796632378387
base,1000,DE2 0AC,offwind-dc,0.5853756914765603,0.585375691476553,7.327471962526033e-15
base,1000,DE2 0AC,offwind-dc,0.569749331175967,0.5575879397312431,0.012161391444723946
base,1000,DE2 0AC,offwind-dc,0.5815033570355952,0.5771602587400646,0.00434309829553059
base,1000,DE2 0AC,offwind-dc,0.5838960754328266,0.5838960754328244,2.220446049250313e-15
base,1000,DK2 0AC,offwind-dc,0.5796615648137128,0.5312840376151855,0.04837752719852728
base,1000,DK2 0AC,offwind-dc,0.5758708931049851,0.5256434787461662,0.050227414358818834
base,1000,DK2 0AC,offwind-dc,0.5873137446627187,0.546465500446085,0.04084824421663369
base,1000,DK2 0AC,offwind-dc,0.5829416946970009,0.5370971955227429,0.045844499174257924
base,1000,DK2 0AC,offwind-dc,0.5779614854013849,0.5276542383642928,0.05030724703709211
base,1000,DK2 0AC,offwind-dc,0.5810231857304307,0.531211446128959,0.04981173960147167
base,1000,DK2 0AC,offwind-dc,0.5827245249945431,0.5366684745992714,0.04605605039527172
base,1000,DK2 0AC,offwind-dc,0.5907666376070265,0.5516376327436189,0.039129004863407646
base,1000,DK2 0AC,offwind-dc,0.590709729989801,0.5467990859792687,0.04391064401053224
base,1000,DK2 0AC,offwind-dc,0.5826565097221076,0.5330975651947937,0.04955894452731391
base,1000,DK2 0AC,offwind-dc,0.5977283540522718,0.5665781530773996,0.0311502009748722
base,1000,DK2 0AC,offwind-dc,0.5915873788821384,0.5451589259583256,0.04642845292381281
base,1000,DK2 0AC,offwind-dc,0.5858129851528225,0.5406807611622367,0.04513222399058581
