scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
base,1000000,DK0 0AC,offwind-ac,0.5241185080463129,0.377783548892427,0.1463349591538859
base,1000000,GB1 0AC,offwind-ac,0.5236299445551154,0.356841253713404,0.16678869084171133
base,1000000,GB1 0AC,offwind-ac,0.5658591596491994,0.47707539611805033,0.08878376353114908
base,1000000,GB3 0AC,offwind-ac,0.5721673231048381,0.46253059848027517,0.10963672462456292
base,1000000,SI2 0AC,offwind-ac,0.15184668429139292,0.10452361564672508,0.04732306864466784
base,1000000,BE2 0AC,offwind-dc,0.5938659701081414,0.5786632804864501,0.015202689621691245
base,1000000,DE2 0AC,offwind-dc,0.5837408146909728,0.5775622678324749,0.006178546858497946
base,1000000,DK2 0AC,offwind-dc,0.5927323583166553,0.5791147969638796,0.013617561352775698
base,1000000,NL2 0AC,offwind-dc,0.5788646327892912,0.5724462425367586,0.0064183902525326575
base,1000000,AL2 0AC,offwind-float,0.2871942703792965,0.21127779971295635,0.07591647066634016
base,1000000,BA2 0AC,offwind-float,0.15363971690555597,0.08958803370639132,0.06405168319916466
base,1000000,BG2 0AC,offwind-float,0.42761295626989165,0.3839416238465845,0.043671332423307174
base,1000000,DK0 0AC,offwind-float,0.5895725073756692,0.38121083246603293,0.2083616749096363
base,1000000,ES2 0AC,offwind-float,0.31973757143444825,0.21675805136327017,0.10297952007117808
base,1000000,ES2 0AC,offwind-float,0.43904593243676415,0.3098391294098155,0.12920680302694865
base,1000000,ES7 0AC,offwind-float,0.26605398375360023,0.159920593995482,0.10613338975811823
base,1000000,FR2 0AC,offwind-float,0.546105657637081,0.44256988379823525,0.10353577383884571
base,1000000,FR2 0AC,offwind-float,0.45532815535037907,0.36994071890701286,0.08538743644336622
base,1000000,FR6 0AC,offwind-float,0.2697513140586804,0.1776845346337286,0.09206677942495181
base,1000000,GB1 0AC,offwind-float,0.5924467674665899,0.44178240497577487,0.150664362490815
base,1000000,GB1 0AC,offwind-float,0.5974082529571921,0.4828002178648735,0.11460803509231865
base,1000000,GB3 0AC,offwind-float,0.6060572648158518,0.507795674424327,0.09826159039152471
base,1000000,GB5 0AC,offwind-float,0.5871415161562287,0.47919857855131154,0.10794293760491713
base,1000000,GR2 0AC,offwind-float,0.39770861835280313,0.31614116615766474,0.08156745219513839
base,1000000,HR2 0AC,offwind-float,0.25630878005362473,0.19671879448694102,0.05958998556668371
base,1000000,IE3 0AC,offwind-float,0.6454775141074047,0.5211079240107714,0.12436959009663329
base,1000000,IT2 0AC,offwind-float,0.28273779663541865,0.21439183435433531,0.06834596228108333
base,1000000,IT4 0AC,offwind-float,0.32934968499742107,0.23487560160322782,0.09447408339419325
base,1000000,ME2 0AC,offwind-float,0.24112948467818243,0.16725600944050714,0.07387347523767529
base,1000000,NO0 0AC,offwind-float,0.5316115929659446,0.4546442257874847,0.07696736717845992
base,1000000,PT2 0AC,offwind-float,0.4079195541053671,0.2922455890155521,0.11567396508981503
base,1000000,SE0 0AC,offwind-float,0.5200075911824796,0.4444942674936564,0.07551332368882324
new_more,1000000,BE2 0AC,offwind-dc,0.5276606530786894,0.5014892762316735,0.02617137684701587
new_more,1000000,BE2 0AC,offwind-dc,0.5025815181541554,0.4375512427858408,0.06503027536831463
new_more,1000000,DE2 0AC,offwind-dc,0.5186842074601772,0.5030170887623794,0.0156671186977978
new_more,1000000,DE2 0AC,offwind-dc,0.49402505010578335,0.4873216521659064,0.006703397939876954
new_more,1000000,DK2 0AC,offwind-dc,0.5266736636742327,0.5113746429754018,0.015299020698830934
new_more,1000000,DK2 0AC,offwind-dc,0.5016414392788412,0.4509608629324335,0.05068057634640771
new_more,1000000,BA2 0AC,offwind-float,0.13641266619407774,0.0907310444527261,0.04568162174135164
new_more,1000000,BA2 0AC,offwind-float,0.12989540711068148,0.08531988013897616,0.04457552697170532
new_more,1000000,BG2 0AC,offwind-float,0.3799503358964702,0.31856081290119104,0.06138952299527917
new_more,1000000,BG2 0AC,offwind-float,0.3618582844336639,0.2958603204905506,0.0659979639431133
new_more,1000000,DK0 0AC,offwind-float,0.5238344018041653,0.387417905248216,0.13641649655594928
new_more,1000000,DK0 0AC,offwind-float,0.4989171891121823,0.361874983401975,0.1370422057102073
new_more,1000000,ES2 0AC,offwind-float,0.2841035347554278,0.1988198234383567,0.08528371131707113
new_more,1000000,ES2 0AC,offwind-float,0.27059377534524837,0.18863129663639183,0.08196247870885653
new_more,1000000,ES2 0AC,offwind-float,0.3901152459677395,0.2903019018657722,0.0998133441019673
new_more,1000000,ES2 0AC,offwind-float,0.37157349411897395,0.2712018445728822,0.10037164954609173
new_more,1000000,ES7 0AC,offwind-float,0.23633188112384199,0.15054678987616202,0.08578509124767997
new_more,1000000,ES7 0AC,offwind-float,0.22507892383295394,0.1446774801112776,0.08040144372167635
new_more,1000000,FR2 0AC,offwind-float,0.4045638373919134,0.3260201123901486,0.07854372500176476
new_more,1000000,FR2 0AC,offwind-float,0.3853151807734675,0.304378749948481,0.08093643082498647
new_more,1000000,FR6 0AC,offwind-float,0.23965568908732326,0.16658578117084713,0.07306990791647613
new_more,1000000,FR6 0AC,offwind-float,0.22821845566141752,0.15755528906622107,0.07066316659519645
new_more,1000000,GB3 0AC,offwind-float,0.538513539168763,0.4111734761116214,0.12734006305714157
new_more,1000000,GB3 0AC,offwind-float,0.5129185784137726,0.39012919121152495,0.12278938720224769
new_more,1000000,GR2 0AC,offwind-float,0.3533787917387684,0.2634425539686949,0.08993623777007348
new_more,1000000,GR2 0AC,offwind-float,0.33658308346342797,0.24949701252335985,0.08708607094006812
new_more,1000000,IT2 0AC,offwind-float,0.2512208282681207,0.18124978000318442,0.06997104826493628
new_more,1000000,IT2 0AC,offwind-float,0.23928057649602252,0.1732354177431218,0.06604515875290073
new_more,1000000,IT4 0AC,offwind-float,0.2925798370014947,0.20643665106552148,0.08614318593597323
new_more,1000000,IT4 0AC,offwind-float,0.2786472543813487,0.1971776627508941,0.08146959163045459
new_more,1000000,PT2 0AC,offwind-float,0.36244433193866565,0.267977124633842,0.09446720730482366
