scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
new_more,100000,GB4 0AC,offwind-float,0.49667912511127965,0.39416884206112546,0.1025102830501542
new_more,100000,GB4 0AC,offwind-float,0.49059316015692644,0.38138353876735703,0.10920962138956941
new_more,100000,GB4 0AC,offwind-float,0.4836831810160017,0.37633484622047153,0.10734833479553019
new_more,100000,GB4 0AC,offwind-float,0.4765991658219335,0.3652636160327004,0.1113355497892331
base,10000,BE2 0AC,offwind-dc,0.5939337763858885,0.5939337763858874,1.1102230246251565e-15
base,10000,DE2 0AC,offwind-dc,0.5751194349589067,0.5751194349589066,1.1102230246251565e-16
base,10000,DE2 0AC,offwind-dc,0.5852812838861312,0.5852812838861309,3.3306690738754696e-16
base,10000,DE2 0AC,offwind-dc,0.5860680136706357,0.5860680136706359,0.0
base,10000,DE2 0AC,offwind-dc,0.5825101481524577,0.5813698221392385,0.0011403260132192283
base,10000,DE2 0AC,offwind-dc,0.5830680559810232,0.5823492279296285,0.000718828051394671
base,10000,DK2 0AC,offwind-dc,0.5767072853870916,0.5352617553963667,0.04144552999072493
base,10000,DK2 0AC,offwind-dc,0.5974085353290487,0.5656148233195867,0.031793712009462016
base,10000,DK2 0AC,offwind-dc,0.5993922170267909,0.5731432909310725,0.026248926095718383
base,10000,DK2 0AC,offwind-dc,0.5861787508525583,0.5487694449933115,0.037409305859246844
base,10000,DK2 0AC,offwind-dc,0.6159519767724244,0.615910031270698,4.194550172642586e-05
base,10000,FR2 0AC,offwind-dc,0.5826708593953586,0.582670859395352,6.5503158452884236e-15
base,10000,GB1 0AC,offwind-dc,0.5706161012004494,0.4760337257429154,0.09458237545753395
base,10000,GB1 0AC,offwind-dc,0.5766124950145116,0.5611326308821044,0.015479864132407206
base,10000,GB1 0AC,offwind-dc,0.574756405987152,0.47944951578368844,0.09530689020346361
base,10000,GB1 0AC,offwind-dc,0.5768877529356057,0.4835433375209124,0.0933444154146933
base,10000,GB1 0AC,offwind-dc,0.591628324159271,0.5557577090374641,0.03587061512180689
base,10000,GB1 0AC,offwind-dc,0.585004255211997,0.5707515911575617,0.01425266405443526
base,10000,NL2 0AC,offwind-dc,0.5788866823945744,0.5763927560936842,0.0024939263008901813
base,10000,NL2 0AC,offwind-dc,0.5921331756176252,0.5920538684462022,7.930717142301535e-05
base,10000,NL2 0AC,offwind-dc,0.5711740063917394,0.568933929535861,0.002240076855878459
base,10000,NL2 0AC,offwind-dc,0.5836147965656565,0.5835829662141518,3.1830351504669174e-05
base,10000,NL2 0AC,offwind-dc,0.5762695984869836,0.5735820395471575,0.0026875589398260846
base,10000,NL2 0AC,offwind-dc,0.5854428848377962,0.5854044404311515,3.844440664468873e-05
base,10000,NL2 0AC,offwind-dc,0.5819639539347516,0.5775328988962104,0.004431055038541243
base,10000,NO0 0AC,offwind-dc,0.606992543802311,0.6069925438023105,5.551115123125783e-16
base,10000,DE2 0AC,offwind-ac,0.5345472328198745,0.5345472328198722,2.3314683517128287e-15
base,10000,DK2 0AC,offwind-ac,0.5751710978021848,0.5749394695704623,0.0002316282317225138
base,10000,DK2 0AC,offwind-ac,0.4869966197211243,0.4296924730935512,0.057304146627573105
base,10000,DK2 0AC,offwind-ac,0.5298579762861142,0.5115009016129888,0.018357074673125418
base,10000,DK2 0AC,offwind-ac,0.5420016303733091,0.5212922940879465,0.020709336285362534
base,10000,GB1 0AC,offwind-ac,0.48905419814554757,0.4713329383189951,0.017721259826552482
base,10000,GB1 0AC,offwind-ac,0.4667325492144198,0.4481228584449119,0.018609690769507914
base,10000,GB1 0AC,offwind-ac,0.5486841659498213,0.515776432193135,0.03290773375668632
base,10000,GB1 0AC,offwind-ac,0.5207056678897368,0.4956775753528686,0.02502809253686822
base,10000,GB4 0AC,offwind-ac,0.6001171955418597,0.543091141324236,0.057026054217623745
base,10000,NL2 0AC,offwind-ac,0.47083036599742767,0.4231544554089763,0.04767591058845139
base,10000,NO0 0AC,offwind-ac,0.34071359396262346,0.27230731034770833,0.06840628361491513
base,10000,GB1 0AC,offwind-float,0.5742905045333869,0.4211002812720931,0.15319022326129383
base,10000,GB1 0AC,offwind-float,0.5523451572739032,0.37613924975173696,0.17620590752216625
base,10000,GB1 0AC,offwind-float,0.5763073349065024,0.42057215999047787,0.15573517491602457
base,10000,GB1 0AC,offwind-float,0.5659053053771766,0.4042086172095317,0.16169668816764493
base,10000,GB1 0AC,offwind-float,0.5786265145318977,0.41066761548718916,0.16795889904470857
base,10000,GB1 0AC,offwind-float,0.5565525479257153,0.38401726944466685,0.17253527848104844
base,10000,GB1 0AC,offwind-float,0.570399082988566,0.4131021575140238,0.15729692547454222
base,10000,GB1 0AC,offwind-float,0.5710423337253719,0.3918694657048408,0.17917286802053112
base,10000,GB1 0AC,offwind-float,0.5748521886513103,0.406574043307692,0.1682781453436183
base,10000,GB1 0AC,offwind-float,0.5611926732348727,0.40211610634190065,0.159076566892972
base,10000,GB1 0AC,offwind-float,0.5712920532938872,0.39963093459948124,0.17166111869440598
base,10000,GB1 0AC,offwind-float,0.5709702179843597,0.39757236827224307,0.17339784971211658
base,10000,GB1 0AC,offwind-float,0.563239497165253,0.39861397419573713,0.16462552296951588
base,10000,GB1 0AC,offwind-float,0.5687633067592192,0.3989747176481653,0.16978858911105388
base,10000,GB4 0AC,offwind-float,0.583202077792044,0.43694698616706407,0.14625509162497996
base,10000,GB4 0AC,offwind-float,0.5929543473380797,0.447939925406635,0.1450144219314447
base,10000,GB4 0AC,offwind-float,0.587014600827598,0.44902302243063363,0.1379915783969644
base,10000,GB4 0AC,offwind-float,0.5916257265066861,0.4491409000337264,0.14248482647295968
base,10000,GB4 0AC,offwind-float,0.5981294215938469,0.4620424664260032,0.13608695516784364
base,10000,GB4 0AC,offwind-float,0.5833166153499392,0.4354156763600991,0.14790093898984008
base,10000,GB4 0AC,offwind-float,0.5718447182266325,0.4316130871015917,0.14023163112504083
base,10000,GB4 0AC,offwind-float,0.5700604699944659,0.4203998591476834,0.1496606108467825
base,10000,GB4 0AC,offwind-float,0.5596226638241942,0.4167609879011275,0.14286167592306676
base,10000,NL2 0AC,offwind-float,0.4527188348758086,0.3227889436092723,0.1299298912665363
base,10000,NO0 0AC,offwind-float,0.558565263333861,0.4207517052307996,0.13781355810306145
base,10000,NO0 0AC,offwind-float,0.5552462659916683,0.4182954978602446,0.13695076813142365
base,10000,NO0 0AC,offwind-float,0.5505350623769841,0.41485737376407505,0.13567768861290908
base,10000,NO0 0AC,offwind-float,0.5359453653097405,0.39970778829664505,0.1362375770130954
base,10000,NO0 0AC,offwind-float,0.5685608026422695,0.43139831309185245,0.13716248955041704
