scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
base,1000,FR0 0,offwind-dc,0.5854885138237862,0.5697087223427598,0.015779791481026373
base,1000,FR0 0,offwind-dc,0.570201177477256,0.5354294938762407,0.034771683601015235
base,1000,BE0 0,offwind-dc,0.5955575445200965,0.5418656378728507,0.05369190664724577
base,1000,BE0 0,offwind-dc,0.5933865451658191,0.5355794493422366,0.057807095823582566
base,1000,NL0 0,offwind-dc,0.571931959025255,0.5022812506134411,0.06965070841181387
base,1000,NL0 0,offwind-dc,0.5964018194963091,0.5120407701643084,0.08436104933200073
base,1000,NL0 0,offwind-dc,0.5788931227493465,0.5041863969060715,0.07470672584327498
base,1000,NL0 0,offwind-dc,0.5725561451760948,0.5113826477357342,0.0611734974403606
base,1000,NL0 0,offwind-dc,0.5709459019757038,0.5024703368498812,0.06847556512582265
base,1000,NL0 0,offwind-dc,0.5700876920794676,0.4713292771621091,0.09875841491735854
base,1000,NL0 0,offwind-dc,0.5921345666612636,0.5190757856831792,0.07305878097808438
base,1000,NL0 0,offwind-dc,0.5719411789303568,0.5010355526558762,0.0709056262744806
base,1000,NL0 0,offwind-dc,0.5980820210504647,0.5217660051373737,0.076316015913091
base,1000,NL0 0,offwind-dc,0.589583582936884,0.5084563799805121,0.08112720295637188
base,1000,NL0 0,offwind-dc,0.5815746076429015,0.5011580426878989,0.0804165649550026
base,1000,NL0 0,offwind-dc,0.5864991757340222,0.509120969133771,0.07737820660025119
base,1000,NL0 0,offwind-dc,0.5738726388529966,0.48965103665928805,0.0842216021937085
base,1000,NL0 0,offwind-dc,0.5803989443969341,0.4967281716265989,0.08367077277033519
base,1000,NL0 0,offwind-dc,0.5709180135067694,0.49145615583169067,0.07946185767507874
base,1000,NL0 0,offwind-dc,0.5922689482696951,0.5209309368205229,0.07133801144917218
base,1000,NL0 0,offwind-dc,0.5848603237050511,0.5013987725001444,0.08346155120490673
base,1000,NL0 0,offwind-dc,0.5700830728438417,0.49957182275807244,0.0705112500857693
base,1000,NL0 0,offwind-dc,0.590665519962455,0.5058059063477147,0.08485961361474026
base,1000,NL0 0,offwind-dc,0.5805773627576216,0.4963682958495551,0.08420906690806651
base,1000,NL0 0,offwind-dc,0.5865891895403282,0.5102548334536691,0.07633435608665917
base,1000,NL0 0,offwind-dc,0.5715635603240826,0.4886104926908416,0.082953067633241
base,1000,NL0 0,offwind-dc,0.572237862406877,0.49074351282218653,0.08149434958469048
base,1000,NL0 0,offwind-dc,0.5832562219626248,0.4942784284830338,0.088977793479591
base,1000,NL0 0,offwind-dc,0.5749858727380839,0.4911375787332561,0.0838482940048278
base,1000,NL0 0,offwind-dc,0.5712499243894527,0.4951184288790541,0.07613149551039855
base,1000,NL0 0,offwind-dc,0.574666721789051,0.4915950191185782,0.08307170267047276
base,1000,NL0 0,offwind-dc,0.5826452572601015,0.4913849485423321,0.09126030871776941
base,1000,NL0 0,offwind-dc,0.5788108355314917,0.4929231111131444,0.0858877244183473
base,1000,NL0 0,offwind-dc,0.5738074548403784,0.49558794655663607,0.07821950828374236
base,1000,NL0 0,offwind-dc,0.5745382188240119,0.503081813797402,0.07145640502660988
base,1000,NL0 0,offwind-dc,0.5826565007270161,0.5007722202509,0.08188428047611618
base,1000,NL0 0,offwind-dc,0.5821930118489592,0.5022566274071943,0.07993638444176487
base,1000,NL0 0,offwind-dc,0.5806842720242072,0.4910500414214043,0.08963423060280296
base,1000,NL0 0,offwind-dc,0.5755636137049519,0.4971579357825719,0.07840567792238001
base,1000,NL0 0,offwind-dc,0.5763286060310372,0.5005697298823021,0.07575887614873511
base,1000,NL0 0,offwind-dc,0.5786688735495789,0.49835846112839943,0.08031041242117942
base,1000,NL0 0,offwind-dc,0.5810639127113919,0.490389560568989,0.09067435214240288
base,1000,NL0 0,offwind-dc,0.5784306872890836,0.5075381370276622,0.0708925502614215
base,1000,NL0 0,offwind-dc,0.5812304795481267,0.4957527116771455,0.08547776787098116
base,1000,NL0 0,offwind-dc,0.5781058907394739,0.5035410455131003,0.07456484522637363
base,1000,NL0 0,offwind-dc,0.5805090311371836,0.5052046193540047,0.07530441178317882
base,1000,NL0 0,offwind-dc,0.5859182831438728,0.5092352094141016,0.07668307372977123
