scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
new_more,100000,GB1 0AC,offwind-dc,0.4893095010644115,0.4852257204762549,0.004083780588156616
new_more,100000,GB1 0AC,offwind-dc,0.48428780175619335,0.4425799572426362,0.041707844513557135
new_more,100000,NO0 0AC,offwind-float,0.5180046433293087,0.5180046433293082,5.551115123125783e-16
new_more,100000,NO0 0AC,offwind-float,0.49338444800909154,0.49227656428541033,0.0011078837236812022
new_more,100000,NO0 0AC,offwind-float,0.488320928220771,0.4822863406329777,0.006034587587793294
new_more,100000,GB4 0AC,offwind-ac,0.5332256604974634,0.5054238285845939,0.027801831912869557
new_more,100000,GB4 0AC,offwind-ac,0.5078820268442541,0.4860332441290792,0.021848782715174875
new_more,100000,GB4 0AC,offwind-ac,0.5026697208961531,0.4800624488069164,0.02260727208923674
new_more,100000,NL2 0AC,offwind-dc,0.5143658285023396,0.5142165518417581,0.0001492766605815099
new_more,100000,NL2 0AC,offwind-dc,0.4899185820792563,0.48988642090934553,3.216116991078266e-05
new_more,100000,NL2 0AC,offwind-dc,0.4848906318772698,0.47760261628306505,0.007288015594204722
new_more,100000,NL2 0AC,offwind-dc,0.4789491150244363,0.46619719010397154,0.012751924920464786
new_more,100000,GB1 0AC,offwind-float,0.5063745163297354,0.3821436599390105,0.1242308563907249
new_more,100000,GB1 0AC,offwind-float,0.482307088252082,0.35687106853425904,0.12543601971782298
new_more,100000,GB1 0AC,offwind-float,0.4773572535030008,0.3517919338242366,0.12556531967876416
new_more,100000,GB1 0AC,offwind-float,0.47150804549597064,0.34583877499281873,0.1256692705031519
new_more,100000,GB1 0AC,offwind-float,0.5048734784367818,0.3713778016299868,0.13349567680679497
new_more,100000,GB1 0AC,offwind-float,0.4808773930518695,0.34723179256336334,0.13364560048850616
new_more,100000,GB1 0AC,offwind-float,0.4759422310188959,0.34237219793551255,0.13357003308338333
new_more,100000,GB1 0AC,offwind-float,0.4701103617257607,0.33666970829456405,0.13344065343119665
new_more,100000,GB1 0AC,offwind-float,0.4635019763130167,0.3302671304803859,0.1332348458326308
new_more,100000,GB4 0AC,offwind-float,0.5124310545558788,0.4013312206833875,0.11109983387249128
new_more,100000,GB4 0AC,offwind-float,0.48804897481356063,0.3740318688753013,0.11401710593825931
new_more,100000,GB4 0AC,offwind-float,0.48304021206959913,0.3685969387658706,0.11444327330372855
new_more,100000,GB4 0AC,offwind-float,0.47712136899049784,0.36222713204924395,0.11489423694125389
new_more,100000,GB4 0AC,offwind-float,0.4704144291915734,0.35508172374825303,0.11533270544332036
new_more,100000,NO0 0AC,offwind-float,0.4940532089143665,0.49405320891436444,2.0539125955565396e-15
new_more,100000,NO0 0AC,offwind-float,0.47057139913004936,0.45029980793828206,0.020271591191767302
new_more,100000,NO0 0AC,offwind-float,0.4657420057413286,0.442037119427524,0.02370488631380463
new_more,100000,NO0 0AC,offwind-float,0.4600351230047594,0.43251509174385827,0.027520031260901134
new_more,100000,NO0 0AC,offwind-float,0.4535683661669511,0.42200912885834135,0.03155923730860977
new_more,100000,GB4 0AC,offwind-float,0.5268730109208676,0.3150052113638864,0.2118677995569812
new_more,100000,GB4 0AC,offwind-float,0.5018049625394796,0.39681633885952433,0.10498862367995526
new_more,100000,GB4 0AC,offwind-float,0.49665502445782916,0.45542046929348085,0.04123455516434832
new_more,100000,GB4 0AC,offwind-float,0.4905693548163344,0.4073947258934855,0.08317462892284888
new_more,100000,GB4 0AC,offwind-float,0.4836461421203747,0.3791824957074234,0.1044636464129513
new_more,100000,GB4 0AC,offwind-float,0.47656266939730746,0.3610466175212381,0.11551605187606934
base,10000,BE2 0AC,offwind-dc,0.5939391097793998,0.593939109778973,4.2676973066591017e-13
base,10000,DE2 0AC,offwind-dc,0.5751630017405542,0.5741813422725492,0.0009816594680049917
base,10000,DE2 0AC,offwind-dc,0.5853265549911937,0.585326554991146,4.7628567756419216e-14
base,10000,DE2 0AC,offwind-dc,0.5861090294868518,0.5861090294868173,3.452793606584237e-14
base,10000,DE2 0AC,offwind-dc,0.582547249184737,0.5825472491842995,4.375388940047742e-13
base,10000,DE2 0AC,offwind-dc,0.5831225676316766,0.583122567631448,2.2859492077031973e-13
base,10000,DK2 0AC,offwind-dc,0.5766961387081414,0.53086671578194,0.0458294229262014
base,10000,DK2 0AC,offwind-dc,0.5974657409725941,0.5624778137904731,0.03498792718212096
base,10000,DK2 0AC,offwind-dc,0.5994096856828784,0.5671695784899247,0.03224010719295378
base,10000,DK2 0AC,offwind-dc,0.5862257094892314,0.5436897998832687,0.04253590960596265
base,10000,DK2 0AC,offwind-dc,0.6159760974906158,0.6158073344758479,0.0001687630147678698
base,10000,FR2 0AC,offwind-dc,0.5827041988924787,0.5827041988897816,2.6970647937218928e-12
base,10000,GB1 0AC,offwind-dc,0.5706739073185824,0.4885051894879162,0.08216871783066615
base,10000,GB1 0AC,offwind-dc,0.5766582228048688,0.5647645525252009,0.011893670279667923
base,10000,GB1 0AC,offwind-dc,0.5748190884722273,0.49020572953895286,0.08461335893327443
