scenario,split_km2,offshore_capacity_gw,n_offshore_buses,total_cost_beur,mean_wake_loss
base,10000,142.15489178812518,25,714.4883846185367,0.0
base,100000,110.17638699657222,25,715.7103279061947,0.0
base,1000000,103.29631938078414,25,715.8080071251751,0.0
new_more,10000,32.70965879858687,25,719.3805343099089,0.14958770635290414
new_more,100000,43.06763450696226,25,719.4989580911661,0.14832790707813742
new_more,1000000,42.740127495959015,25,719.4779544730146,0.14868822056008607
