x0,x1,factor
0.0,0.037025671558851135,0.11144774173457968
0.037025671558851135,0.8269823353092518,0.1536796808793535
0.8269823353092518,1.5109190585869823,0.16236531554789227
1.5109190585869823,2.293238651878014,0.17262910397326564
2.293238651878014,3.172406641333218,0.18425951705247853
3.172406641333218,4.0,0.19620684648933248
